log_ts,departure_time,route_id,trip_id,vehicle_id,vehicle_timestamp,brigade,type,vehicle_trip_id,vehicle_trip_headsign,departure_time_live,stopSequence_live,stop_live,delay,positionData
2022-11-29 17:15:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669742072000.0,9.0,3.0,RA221129/517/TX-URN/DP/17.21__,Ursus - Niedźwiadek,53880.0,12.0,Ryżowa 04,27.133333333333333,"{'time': 64044.5461663456, 'stopID': '409204', 'stopName': 'Ryżowa 04', 'type': 'nextStop', 'stopIdx': 12, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.46970092414221304, 'delay': 1628}"
2022-11-29 17:15:00,53940,158,RA221129/158/TX-OST/DP/14.45__,3/5919,1669742069000.0,6.0,3.0,RA221129/158/TP-OST/DP/17.15__,Witolin,53940.0,24.0,Zamieniecka 04,14.483333333333333,"{'time': 64800, 'stopID': '210204', 'stopName': 'Zamieniecka 04', 'stopIdx': 24, 'searchedStopIdx': 8, 'type': 'actualStop', 'delay': 869}"
2022-11-29 17:15:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669742059000.0,6.0,3.0,RA221129/504/TP-MKA/DP/17.31__,Os. Kabaty,54120.0,8.0,Sasanki 03,22.95,"{'time': 64282.75037539982, 'stopID': '403703', 'stopName': 'Sasanki 03', 'type': 'nextStop', 'stopIdx': 8, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.793057641110099, 'delay': 1377}"
2022-11-29 17:15:00,54180,175,RA221129/175/TP-PILL/DP/14.39_,3/5947,1669742072000.0,57.0,3.0,RA221129/175/TP-LOT/DP/17.34__,Lotnisko Chopina,54180.0,21.0,Sasanki 01,5.233333333333333,"{'time': 65358.456150179445, 'stopID': '403701', 'stopName': 'Sasanki 01', 'type': 'nextStop', 'stopIdx': 21, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.153801251495361, 'delay': 314}"
2022-11-29 17:15:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669742073000.0,7.0,3.0,RA221129/127/TP-BRO/DP/17.09__,Browarna,54420.0,27.0,Metro Centrum Nauki Kopernik 05,18.55,"{'time': 64560, 'stopID': '707905', 'stopName': 'Metro Centrum Nauki Kopernik 05', 'stopIdx': 27, 'searchedStopIdx': 17, 'type': 'actualStop', 'delay': 1113}"
2022-11-29 17:15:00,54480,128,RA221129/128/TP-PIL/DP/14.49__,3/5932,1669742070000.0,65.0,3.0,RA221129/128/TP-SZC/DP/17.50__,Szczęśliwice,54480.0,12.0,Pomnik Lotnika 01,0.11666666666666667,"{'time': 65663.35502701957, 'stopID': '402901', 'stopName': 'Pomnik Lotnika 01', 'type': 'nextStop', 'stopIdx': 12, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.6946252251631081, 'delay': 7}"
2022-11-29 17:15:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669742068000.0,2.0,3.0,RA221129/157/TP-SZC/DP/18.19__,Szczęśliwice,54660.0,0.0,Gwiaździsta 06,0.0,"{'time': 65940, 'stopID': '608206', 'dropOffType': 1, 'stopName': 'Gwiaździsta 06', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:15:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669742065000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/18.00,Falenica,54960.0,6.0,Pl. Zawiszy 03,1.2833333333333334,"{'time': 65588.11353139779, 'stopID': '400103', 'stopName': 'Pl. Zawiszy 03', 'type': 'nextStop', 'stopIdx': 6, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.378408507765495, 'delay': 77}"
2022-11-29 17:16:00,53880,128,RA221129/128/TP-PIL/DP/14.39__,3/5871,1669742141000.0,64.0,3.0,RA221129/128/TP-SZC/DP/17.40__,Szczęśliwice,53880.0,18.0,Dickensa 05,0.3333333333333333,"{'time': 65721.78578620618, 'stopID': '400605', 'stopName': 'Dickensa 05', 'type': 'nextStop', 'stopIdx': 18, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.681548218384848, 'delay': 20}"
2022-11-29 17:16:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669742140000.0,9.0,3.0,RA221129/517/TX-URN/DP/17.21__,Ursus - Niedźwiadek,53880.0,12.0,Ryżowa 04,27.2,"{'time': 64108.52792280031, 'stopID': '409204', 'stopName': 'Ryżowa 04', 'type': 'nextStop', 'stopIdx': 12, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.8251551266684151, 'delay': 1632}"
2022-11-29 17:16:00,53940,158,RA221129/158/TX-OST/DP/14.45__,3/5919,1669742139000.0,6.0,3.0,RA221129/158/TP-OST/DP/17.15__,Witolin,53940.0,25.0,Łukowska 04,14.65,"{'time': 64860, 'stopID': '210704', 'stopName': 'Łukowska 04', 'stopIdx': 25, 'searchedStopIdx': 8, 'type': 'actualStop', 'delay': 879}"
2022-11-29 17:16:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669742119000.0,6.0,3.0,RA221129/504/TP-MKA/DP/17.31__,Os. Kabaty,54120.0,8.0,Sasanki 03,23.766666666666666,"{'time': 64293.44998836718, 'stopID': '403703', 'stopName': 'Sasanki 03', 'type': 'nextStop', 'stopIdx': 8, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.8524999353732111, 'delay': 1426}"
2022-11-29 17:16:00,54180,175,RA221129/175/TP-PILL/DP/14.39_,3/5947,1669742139000.0,57.0,3.0,RA221129/175/TP-LOT/DP/17.34__,Lotnisko Chopina,54180.0,21.0,Sasanki 01,5.916666666666667,"{'time': 65384.95736785812, 'stopID': '403701', 'stopName': 'Sasanki 01', 'type': 'nextStop', 'stopIdx': 21, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.37464473215103306, 'delay': 355}"
2022-11-29 17:16:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669742138000.0,7.0,3.0,RA221129/127/TP-BRO/DP/17.09__,Browarna,54420.0,28.0,Metro Centrum Nauki Kopernik 04,18.316666666666666,"{'time': 64639.331745582116, 'stopID': '707904', 'stopName': 'Metro Centrum Nauki Kopernik 04', 'type': 'nextStop', 'stopIdx': 28, 'searchedStopIdx': 17, 'normalizedPercentBetweenStops': 0.661097879850951, 'delay': 1099}"
2022-11-29 17:16:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669742139000.0,2.0,3.0,RA221129/157/TP-SZC/DP/18.19__,Szczęśliwice,54660.0,0.0,Gwiaździsta 06,0.0,"{'time': 65940, 'stopID': '608206', 'dropOffType': 1, 'stopName': 'Gwiaździsta 06', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:16:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669742131000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/18.00,Falenica,54960.0,6.0,Pl. Zawiszy 03,0.9333333333333333,"{'time': 65675.31873285017, 'stopID': '400103', 'stopName': 'Pl. Zawiszy 03', 'type': 'nextStop', 'stopIdx': 6, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.862881849167585, 'delay': 56}"
2022-11-29 17:17:00,53880,128,RA221129/128/TP-PIL/DP/14.39__,3/5871,1669742200000.0,64.0,3.0,RA221129/128/TP-SZC/DP/17.40__,Szczęśliwice,53880.0,18.0,Dickensa 05,1.3,"{'time': 65722.92492002736, 'stopID': '400605', 'stopName': 'Dickensa 05', 'type': 'nextStop', 'stopIdx': 18, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.6910410002279791, 'delay': 78}"
2022-11-29 17:17:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669742201000.0,9.0,3.0,RA221129/517/TX-URN/DP/17.21__,Ursus - Niedźwiadek,53880.0,13.0,Dzieci Warszawy 04,27.366666666666667,"{'time': 64159.133491508044, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'type': 'nextStop', 'stopIdx': 13, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.10629717504470901, 'delay': 1642}"
2022-11-29 17:17:00,53940,158,RA221129/158/TX-OST/DP/14.45__,3/5919,1669742199000.0,6.0,3.0,RA221129/158/TP-OST/DP/17.15__,Witolin,53940.0,26.0,Tarnowiecka 02,14.65,"{'time': 64920, 'stopID': '210602', 'stopName': 'Tarnowiecka 02', 'stopIdx': 26, 'searchedStopIdx': 8, 'type': 'actualStop', 'delay': 879}"
2022-11-29 17:17:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669742199000.0,6.0,3.0,RA221129/504/TP-MKA/DP/17.31__,Os. Kabaty,54120.0,8.0,Sasanki 03,24.65,"{'time': 64320, 'stopID': '403703', 'stopName': 'Sasanki 03', 'stopIdx': 8, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 1479}"
2022-11-29 17:17:00,54180,175,RA221129/175/TP-PILL/DP/14.39_,3/5947,1669742198000.0,57.0,3.0,RA221129/175/TP-LOT/DP/17.34__,Lotnisko Chopina,54180.0,21.0,Sasanki 01,6.366666666666666,"{'time': 65416.393074543535, 'stopID': '403701', 'stopName': 'Sasanki 01', 'type': 'nextStop', 'stopIdx': 21, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.6366089545294601, 'delay': 382}"
2022-11-29 17:17:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669742199000.0,7.0,3.0,RA221129/127/TP-BRO/DP/17.09__,Browarna,54420.0,29.0,Biblioteka Uniwersytecka 02,18.366666666666667,"{'time': 64697.94727483894, 'stopID': '706102', 'stopName': 'Biblioteka Uniwersytecka 02', 'type': 'nextStop', 'stopIdx': 29, 'searchedStopIdx': 17, 'normalizedPercentBetweenStops': 0.14956062365783301, 'delay': 1102}"
2022-11-29 17:17:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669742200000.0,2.0,3.0,RA221129/157/TP-SZC/DP/18.19__,Szczęśliwice,54660.0,0.0,Gwiaździsta 06,0.0,"{'time': 65940, 'stopID': '608206', 'dropOffType': 1, 'stopName': 'Gwiaździsta 06', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:17:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669742192000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/18.00,Falenica,54960.0,7.0,Dw. Centralny 01,0.4,"{'time': 65768.05419469003, 'stopID': '700201', 'stopName': 'Dw. Centralny 01', 'type': 'nextStop', 'stopIdx': 7, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.283559144541828, 'delay': 24}"
2022-11-29 17:18:00,53880,128,RA221129/128/TP-PIL/DP/14.39__,3/5871,1669742250000.0,64.0,3.0,RA221129/128/TP-SZC/DP/17.40__,Szczęśliwice,53880.0,18.0,Dickensa 05,1.5,"{'time': 65760, 'stopID': '400605', 'stopName': 'Dickensa 05', 'stopIdx': 18, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 90}"
2022-11-29 17:18:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669742249000.0,9.0,3.0,RA221129/517/TX-URN/DP/17.21__,Ursus - Niedźwiadek,53880.0,13.0,Dzieci Warszawy 04,27.35,"{'time': 64208.14381650856, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'type': 'nextStop', 'stopIdx': 13, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.37857675838084903, 'delay': 1641}"
2022-11-29 17:18:00,53940,158,RA221129/158/TX-OST/DP/14.45__,3/5919,1669742250000.0,6.0,3.0,RA221129/158/TP-OST/DP/17.15__,Witolin,53940.0,27.0,Witolin 03,14.65,"{'time': 64971.17963689017, 'stopID': '210503', 'stopName': 'Witolin 03', 'type': 'nextStop', 'stopIdx': 27, 'searchedStopIdx': 8, 'normalizedPercentBetweenStops': 0.852993948169518, 'delay': 879}"
2022-11-29 17:18:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669742239000.0,6.0,3.0,RA221129/504/TP-MKA/DP/17.31__,Os. Kabaty,54120.0,9.0,PKP Służewiec 01,24.316666666666666,"{'time': 64380, 'stopID': '325401', 'stopName': 'PKP Służewiec 01', 'stopIdx': 9, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 1459}"
2022-11-29 17:18:00,54180,175,RA221129/175/TP-PILL/DP/14.39_,3/5947,1669742248000.0,57.0,3.0,RA221129/175/TP-LOT/DP/17.34__,Lotnisko Chopina,54180.0,21.0,Sasanki 01,6.466666666666667,"{'time': 65460, 'stopID': '403701', 'stopName': 'Sasanki 01', 'stopIdx': 21, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 388}"
2022-11-29 17:18:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669742250000.0,7.0,3.0,RA221129/127/TP-BRO/DP/17.09__,Browarna,54420.0,29.0,Biblioteka Uniwersytecka 02,17.983333333333334,"{'time': 64771.66520009795, 'stopID': '706102', 'stopName': 'Biblioteka Uniwersytecka 02', 'type': 'nextStop', 'stopIdx': 29, 'searchedStopIdx': 17, 'normalizedPercentBetweenStops': 0.763876667482939, 'delay': 1079}"
2022-11-29 17:18:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669742241000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/18.00,Falenica,54960.0,7.0,Dw. Centralny 01,0.5333333333333333,"{'time': 65809.59199537206, 'stopID': '700201', 'stopName': 'Dw. Centralny 01', 'type': 'nextStop', 'stopIdx': 7, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.456633314050268, 'delay': 32}"
2022-11-29 17:19:00,53880,128,RA221129/128/TP-PIL/DP/14.39__,3/5871,1669742313000.0,64.0,3.0,RA221129/128/TP-SZC/DP/17.40__,Szczęśliwice,53880.0,19.0,Szczęśliwice 05,2.066666666666667,"{'time': 65789.79256554415, 'stopID': '411905', 'stopName': 'Szczęśliwice 05', 'type': 'nextStopLastStop', 'stopIdx': 19, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.24827137953456901, 'delay': 124}"
2022-11-29 17:19:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669742310000.0,9.0,3.0,RA221129/517/TX-URN/DP/17.21__,Ursus - Niedźwiadek,53880.0,13.0,Dzieci Warszawy 04,26.95,"{'time': 64293.00116421295, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'type': 'nextStop', 'stopIdx': 13, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.850006467849695, 'delay': 1617}"
2022-11-29 17:19:00,53940,158,RA221129/158/TX-OST/DP/14.45__,3/5919,1669742314000.0,6.0,3.0,RA221129/158/TP-CHR/DP/18.30__,CH Reduta,53940.0,0.0,Witolin 02,0.0,"{'time': 66600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:19:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669742300000.0,6.0,3.0,RA221129/504/TP-MKA/DP/17.31__,Os. Kabaty,54120.0,10.0,Postępu 01,22.95,"{'time': 64523.650519372, 'stopID': '325001', 'stopName': 'Postępu 01', 'type': 'nextStop', 'stopIdx': 10, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.798058440955543, 'delay': 1377}"
2022-11-29 17:19:00,54180,175,RA221129/175/TP-PILL/DP/14.39_,3/5947,1669742311000.0,57.0,3.0,RA221129/175/TP-LOT/DP/17.34__,Lotnisko Chopina,54180.0,22.0,Komitetu Obrony Robotników 01,6.3,"{'time': 65533.768857657895, 'stopID': '403801', 'stopName': 'Komitetu Obrony Robotników 01', 'type': 'nextStop', 'stopIdx': 22, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.614740480482446, 'delay': 378}"
2022-11-29 17:19:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669742315000.0,7.0,3.0,RA221129/127/TP-BRO/DP/17.09__,Browarna,54420.0,29.0,Biblioteka Uniwersytecka 02,18.583333333333332,"{'time': 64800, 'stopID': '706102', 'stopName': 'Biblioteka Uniwersytecka 02', 'stopIdx': 29, 'searchedStopIdx': 17, 'type': 'actualStop', 'delay': 1115}"
2022-11-29 17:19:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669742306000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/18.00,Falenica,54960.0,7.0,Dw. Centralny 01,0.6,"{'time': 65870.67430648727, 'stopID': '700201', 'stopName': 'Dw. Centralny 01', 'type': 'nextStop', 'stopIdx': 7, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.711142943696991, 'delay': 36}"
2022-11-29 17:20:00,53880,517,RA221129/517/TP-CEN/DP/14.19__,3/7723,1669742372000.0,9.0,3.0,RA221129/517/TX-URN/DP/17.21__,Ursus - Niedźwiadek,53880.0,13.0,Dzieci Warszawy 04,27.533333333333335,"{'time': 64320, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'stopIdx': 13, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 1652}"
2022-11-29 17:20:00,53940,158,RA221129/158/TX-OST/DP/14.45__,3/5919,1669742371000.0,6.0,3.0,RA221129/158/TP-CHR/DP/18.30__,CH Reduta,53940.0,0.0,Witolin 02,0.0,"{'time': 66600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:20:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669742360000.0,6.0,3.0,RA221129/504/TP-MKA/DP/17.31__,Os. Kabaty,54120.0,11.0,Rondo Unii Europejskiej 05,23.05,"{'time': 64577.398529344246, 'stopID': '324305', 'stopName': 'Rondo Unii Europejskiej 05', 'type': 'nextStop', 'stopIdx': 11, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.144987744535397, 'delay': 1383}"
2022-11-29 17:20:00,54180,175,RA221129/175/TP-PILL/DP/14.39_,3/5947,1669742365000.0,57.0,3.0,RA221129/175/TP-LOT/DP/17.34__,Lotnisko Chopina,54180.0,22.0,Komitetu Obrony Robotników 01,6.416666666666667,"{'time': 65580, 'stopID': '403801', 'stopName': 'Komitetu Obrony Robotników 01', 'stopIdx': 22, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 385}"
2022-11-29 17:20:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669742369000.0,2.0,3.0,RA221129/157/TP-SZC/DP/18.19__,Szczęśliwice,54660.0,1.0,Gwiaździsta 04,0.23333333333333334,"{'time': 65955.05973404412, 'stopID': '608204', 'stopName': 'Gwiaździsta 04', 'type': 'nextStop', 'stopIdx': 1, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.25099556740186, 'delay': 14}"
2022-11-29 17:20:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669742361000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/18.00,Falenica,54960.0,7.0,Dw. Centralny 01,1.4,"{'time': 65877.91031823163, 'stopID': '700201', 'stopName': 'Dw. Centralny 01', 'type': 'nextStop', 'stopIdx': 7, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.741292992631795, 'delay': 84}"
2022-11-29 17:20:00,55140,128,RA221129/128/TP-PIL/DP/14.57__,3/5885,1669742369000.0,51.0,3.0,RA221129/128/TP-SZC/DP/18.00__,Szczęśliwice,55140.0,8.0,Dw. Centralny 02,4.783333333333333,"{'time': 65682.13896069236, 'stopID': '700202', 'stopName': 'Dw. Centralny 02', 'type': 'nextStop', 'stopIdx': 8, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.351158005769692, 'delay': 287}"
2022-11-29 17:21:00,53880,128,RA221129/128/TP-PIL/DP/14.39__,3/5871,1669742434000.0,64.0,3.0,RA221129/128/TP-PIL/DP/18.41__,Pl. Piłsudskiego,53880.0,0.0,Szczęśliwice 05,0.0,"{'time': 67260, 'stopID': '411905', 'dropOffType': 1, 'stopName': 'Szczęśliwice 05', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:21:00,53940,158,RA221129/158/TX-OST/DP/14.45__,3/5919,1669742439000.0,6.0,3.0,RA221129/158/TP-CHR/DP/18.30__,CH Reduta,53940.0,0.0,Witolin 02,0.0,"{'time': 66600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:21:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669742420000.0,6.0,3.0,RA221129/504/TP-MKA/DP/17.31__,Os. Kabaty,54120.0,11.0,Rondo Unii Europejskiej 05,23.316666666666666,"{'time': 64621.296934907194, 'stopID': '324305', 'stopName': 'Rondo Unii Europejskiej 05', 'type': 'nextStop', 'stopIdx': 11, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.510807790893265, 'delay': 1399}"
2022-11-29 17:21:00,54180,175,RA221129/175/TP-PILL/DP/14.39_,3/5947,1669742439000.0,57.0,3.0,RA221129/175/TP-LOT/DP/17.34__,Lotnisko Chopina,54180.0,24.0,Lotnisko Chopina - Odloty 01,6.333333333333333,"{'time': 65659.35841936438, 'stopID': '420001', 'stopName': 'Lotnisko Chopina - Odloty 01', 'type': 'nextStop', 'stopIdx': 24, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.161320161369782, 'delay': 380}"
2022-11-29 17:21:00,54300,517,RA221129/517/TP-CEN/DP/14.26__,3/2218,1669742439000.0,6.0,3.0,RA221129/517/TP-URN/DP/17.29__,Ursus - Niedźwiadek,54300.0,13.0,Dzieci Warszawy 04,22.15,"{'time': 64710.59052515177, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'type': 'nextStop', 'stopIdx': 13, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.503280695287593, 'delay': 1329}"
2022-11-29 17:21:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669742439000.0,7.0,3.0,RA221129/127/TP-WLO/DP/18.32__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 66720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:21:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669742440000.0,2.0,3.0,RA221129/157/TP-SZC/DP/18.19__,Szczęśliwice,54660.0,2.0,Klaudyny 03,0.0,"{'time': 66040.50646384855, 'stopID': '608603', 'stopName': 'Klaudyny 03', 'type': 'nextStop', 'stopIdx': 2, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.6751077308091601, 'delay': 0}"
2022-11-29 17:21:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669742429000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/18.00,Falenica,54960.0,7.0,Dw. Centralny 01,2.3333333333333335,"{'time': 65889.06511242999, 'stopID': '700201', 'stopName': 'Dw. Centralny 01', 'type': 'nextStop', 'stopIdx': 7, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.787771301791601, 'delay': 140}"
2022-11-29 17:22:00,53880,128,RA221129/128/TP-PIL/DP/14.39__,3/5871,1669742494000.0,64.0,3.0,RA221129/128/TP-PIL/DP/18.41__,Pl. Piłsudskiego,53880.0,0.0,Szczęśliwice 05,0.0,"{'time': 67260, 'stopID': '411905', 'dropOffType': 1, 'stopName': 'Szczęśliwice 05', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:22:00,53940,158,RA221129/158/TX-OST/DP/14.45__,3/5919,1669742495000.0,6.0,3.0,RA221129/158/TP-CHR/DP/18.30__,CH Reduta,53940.0,0.0,Witolin 02,0.0,"{'time': 66600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:22:00,54120,504,RA221129/504/TP-DWC/DP/14.21__,3/8539,1669742480000.0,6.0,3.0,RA221129/504/TP-MKA/DP/17.31__,Os. Kabaty,54120.0,11.0,Rondo Unii Europejskiej 05,23.333333333333332,"{'time': 64680, 'stopID': '324305', 'stopName': 'Rondo Unii Europejskiej 05', 'stopIdx': 11, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 1400}"
2022-11-29 17:22:00,54180,175,RA221129/175/TP-PILL/DP/14.39_,3/5947,1669742498000.0,57.0,3.0,RA221129/175/TP-LOT/DP/17.34__,Lotnisko Chopina,54180.0,24.0,Lotnisko Chopina - Odloty 01,5.633333333333334,"{'time': 65760, 'stopID': '420001', 'stopName': 'Lotnisko Chopina - Odloty 01', 'stopIdx': 24, 'searchedStopIdx': -1, 'type': 'actualStop', 'delay': 338}"
2022-11-29 17:22:00,54300,517,RA221129/517/TP-CEN/DP/14.26__,3/2218,1669742498000.0,6.0,3.0,RA221129/517/TP-URN/DP/17.29__,Ursus - Niedźwiadek,54300.0,13.0,Dzieci Warszawy 04,21.933333333333334,"{'time': 64782.794104736946, 'stopID': '409404', 'stopName': 'Dzieci Warszawy 04', 'type': 'nextStop', 'stopIdx': 13, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.904411692983045, 'delay': 1316}"
2022-11-29 17:22:00,54420,127,RA221129/127/TP-BRO/DP/14.41__,3/5967,1669742496000.0,7.0,3.0,RA221129/127/TP-WLO/DP/18.32__,Nowe Włochy,54420.0,0.0,Browarna 02,0.0,"{'time': 66720, 'stopID': '710002', 'dropOffType': 1, 'stopName': 'Browarna 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:22:00,54660,157,RA221129/157/TP-GWI/DP/14.57__,3/9452,1669742497000.0,2.0,3.0,RA221129/157/TP-SZC/DP/18.19__,Szczęśliwice,54660.0,3.0,Sobocka 01,0.4,"{'time': 66073.46176969797, 'stopID': '613601', 'stopName': 'Sobocka 01', 'type': 'nextStop', 'stopIdx': 3, 'searchedStopIdx': -1, 'normalizedPercentBetweenStops': 0.224362828299556, 'delay': 24}"
2022-11-29 17:22:00,54960,521,RA221129/521/TP-FAL-S/DP/15.01,3/9846,1669742486000.0,6.0,3.0,RA221129/521/TP-FAL-S/DP/18.00,Falenica,54960.0,7.0,Dw. Centralny 01,3.25,"{'time': 65891.11429377811, 'stopID': '700201', 'stopName': 'Dw. Centralny 01', 'type': 'nextStop', 'stopIdx': 7, 'searchedStopIdx': 6, 'normalizedPercentBetweenStops': 0.796309557408817, 'delay': 195}"
2022-11-29 17:23:00,53880,128,RA221129/128/TP-PIL/DP/14.39__,3/5871,1669742552000.0,64.0,3.0,RA221129/128/TP-PIL/DP/18.41__,Pl. Piłsudskiego,53880.0,0.0,Szczęśliwice 05,0.0,"{'time': 67260, 'stopID': '411905', 'dropOffType': 1, 'stopName': 'Szczęśliwice 05', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
2022-11-29 17:23:00,53940,158,RA221129/158/TX-OST/DP/14.45__,3/5919,1669742554000.0,6.0,3.0,RA221129/158/TP-CHR/DP/18.30__,CH Reduta,53940.0,0.0,Witolin 02,0.0,"{'time': 66600, 'stopID': '210502', 'dropOffType': 1, 'stopName': 'Witolin 02', 'type': 'firstStop', 'stopIdx': 0, 'delay': 0}"
